,Date,Station,Precip,Temp Max,Temp Min,Wind Speed,Soil Temp Max,Soil Temp Min,Solar,Humidity Max,Humidity Min
512,2002-04,MERCED.A,0.08,66.0,47.0,4.0,69.0,66.0,344.0,87.9,52.5
513,2002-05,MERCED.A,0.016,80.12,46.6,4.64,78.4,67.4,661.8,89.132,31.644
514,2002-06,MERCED.A,0.006,88.067,54.2,5.5,84.233,74.333,710.4,84.08,29.863
515,2002-07,MERCED.A,0.0,93.414,59.0,4.621,83.862,76.241,667.207,82.524,28.345
516,2002-08,MERCED.A,0.0,91.45,56.45,4.3,82.7,73.3,610.2,88.23,26.15
517,2002-09,MERCED.A,0.0,88.6,53.333,4.267,74.067,68.7,473.0,83.987,26.3
518,2002-10,MERCED.A,0.0,76.935,44.194,3.452,63.806,60.161,349.452,88.568,33.352
519,2002-11,MERCED.A,0.064,66.067,40.733,3.067,59.767,55.567,198.433,94.653,53.3
520,2002-12,MERCED.A,0.132,58.968,37.484,4.226,56.0,45.742,149.548,95.581,61.155
521,2003-01,MERCED.A,0.005,55.731,40.808,2.731,56.115,53.462,122.885,98.5,80.888
522,2003-02,MERCED.A,0.032,60.929,35.5,3.5,55.857,50.786,277.071,96.493,54.979
523,2003-03,MERCED.A,0.03,68.5,39.667,4.667,62.7,56.133,451.133,95.523,45.663
524,2003-04,MERCED.A,0.069,67.267,42.8,4.433,67.2,60.4,485.7,93.543,43.423
525,2003-05,MERCED.A,0.033,79.645,49.258,5.29,73.355,67.258,607.484,90.061,34.265
526,2003-06,MERCED.A,0.0,88.2,54.9,5.033,80.8,74.033,699.433,83.387,30.03
527,2003-07,MERCED.A,0.0,96.065,60.71,4.323,81.645,75.613,654.903,76.31,24.384
528,2003-08,MERCED.A,0.002,90.516,58.645,5.065,81.0,75.742,596.097,81.561,31.665
529,2003-09,MERCED.A,0.0,89.8,55.133,3.9,77.733,72.167,488.1,85.443,28.42
530,2003-10,MERCED.A,0.002,83.677,46.71,3.355,72.355,65.129,380.774,87.69,26.581
531,2003-11,MERCED.A,0.03,62.233,36.333,3.1,60.7,55.733,226.367,93.477,45.863
532,2003-12,MERCED.A,0.062,55.893,37.429,3.786,55.857,52.321,160.286,94.325,61.032
533,2004-01,MERCED.A,0.008,54.333,35.167,3.833,53.333,49.583,180.333,92.933,61.683
534,2004-02,MERCED.A,0.091,60.417,36.958,4.375,56.208,51.042,260.25,92.95,50.45
535,2004-03,MERCED.A,0.024,73.467,43.2,3.733,64.533,57.3,451.1,94.273,46.373
536,2004-04,MERCED.A,0.0,76.7,44.133,4.7,67.167,59.867,572.533,88.637,30.09
537,2004-05,MERCED.A,0.004,82.129,48.71,5.484,79.968,68.871,663.613,85.974,26.113
538,2004-06,MERCED.A,0.0,87.63,53.778,5.63,82.185,72.074,701.519,81.47,27.181
539,2004-07,MERCED.A,0.001,93.583,59.417,5.042,76.333,72.292,681.083,78.188,25.042
540,2004-08,MERCED.A,0.0,90.769,57.423,4.923,72.385,70.308,603.962,83.765,28.038
541,2004-09,MERCED.A,0.006,87.867,51.267,3.9,73.867,68.633,510.1,83.663,23.1
542,2004-10,MERCED.A,0.113,73.677,46.871,3.484,66.968,63.645,317.065,91.084,42.874
543,2004-11,MERCED.A,0.06,59.769,40.923,3.192,57.346,55.385,191.077,92.462,60.238
544,2004-12,MERCED.A,0.077,53.478,35.435,3.478,51.043,48.957,140.609,93.278,69.704
545,2005-01,MERCED.A,0.03,51.4,37.2,3.6,56.2,53.7,165.6,92.77,71.22
546,2005-02,MERCED.A,0.09,62.786,42.071,3.286,58.107,54.464,255.536,92.4,60.132
547,2005-03,MERCED.A,0.132,66.9,42.567,3.5,57.7,55.1,351.8,93.037,56.027
548,2005-04,MERCED.A,0.029,69.733,41.2,3.933,58.733,55.1,468.667,92.483,42.533
549,2005-05,MERCED.A,0.051,78.871,50.935,4.581,67.645,64.129,512.258,88.955,38.581
550,2005-06,MERCED.A,0.001,84.8,53.2,4.833,69.6,66.533,559.533,84.34,27.563
551,2005-07,MERCED.A,0.0,97.065,60.903,4.645,76.677,72.516,671.161,79.852,24.432
552,2005-08,MERCED.A,0.002,94.633,58.333,4.067,77.1,72.967,603.833,79.353,23.08
553,2005-09,MERCED.A,0.006,85.833,50.833,3.533,73.533,69.333,479.033,87.793,25.2
554,2005-10,MERCED.A,0.009,77.774,45.839,3.71,66.903,63.0,338.065,87.19,33.506
555,2005-11,MERCED.A,0.011,68.367,39.033,3.233,58.733,55.8,200.7,88.527,39.217
556,2005-12,MERCED.A,0.138,57.774,40.161,4.065,53.0,50.871,113.258,93.961,65.252
557,2006-01,MERCED.A,0.103,56.871,36.871,3.548,51.548,49.161,163.258,95.468,64.003
558,2006-02,MERCED.A,0.035,63.393,35.393,3.107,52.857,49.679,278.357,94.854,43.775
559,2006-03,MERCED.A,0.135,59.419,37.742,4.226,53.742,51.355,293.226,93.69,50.935
560,2006-04,MERCED.A,0.183,68.067,46.367,4.0,58.567,56.133,383.2,93.603,53.52
561,2006-05,MERCED.A,0.042,81.968,50.419,4.419,68.839,64.839,542.677,89.503,32.768
562,2006-06,MERCED.A,0.0,88.783,56.478,5.696,75.087,71.913,595.696,76.917,26.03
563,2006-07,MERCED.A,0.0,94.75,58.5,6.0,79.0,75.5,646.25,72.225,18.725
564,2006-12,MERCED.A,0.08,53.643,30.857,3.429,47.571,46.071,154.214,89.436,53.014
565,2007-01,MERCED.A,0.021,57.258,26.581,2.968,44.0,41.871,225.935,88.01,38.397
566,2007-02,MERCED.A,0.084,61.148,38.148,3.741,49.741,47.852,257.185,89.381,49.219
567,2007-03,MERCED.A,0.026,72.323,41.258,3.806,55.871,53.355,398.194,89.265,36.965
568,2007-04,MERCED.A,0.027,73.5,43.6,4.9,62.1,58.867,448.9,87.423,33.21
569,2007-05,MERCED.A,0.003,80.562,46.438,5.438,66.125,62.062,571.812,80.294,25.319
570,2007-06,MERCED.A,0.0,91.5,54.95,5.5,74.75,70.3,629.0,75.175,20.555
571,2007-07,MERCED.A,0.0,92.258,59.323,5.645,76.194,72.581,614.613,77.29,25.413
572,2007-08,MERCED.A,0.0,93.194,58.71,5.161,77.387,72.645,584.226,72.797,21.781
573,2007-09,MERCED.A,0.005,83.833,53.3,4.733,73.6,69.4,473.167,79.927,27.71
574,2007-10,MERCED.A,0.004,75.548,45.581,3.806,66.065,63.323,352.065,84.59,32.674
575,2007-11,MERCED.A,0.001,68.345,37.207,2.897,58.931,56.966,251.241,86.793,40.466
576,2007-12,MERCED.A,0.058,54.419,32.226,3.645,49.71,48.065,164.161,86.413,52.519
577,2008-01,MERCED.A,0.166,54.516,35.71,4.419,48.258,46.774,150.032,86.413,54.774
578,2008-02,MERCED.A,0.082,60.897,36.241,4.069,50.0,47.69,282.897,87.669,48.666
579,2008-03,MERCED.A,0.0,67.226,38.839,4.677,54.806,52.387,432.226,85.358,36.919
580,2008-04,MERCED.A,0.0,72.5,41.333,5.033,60.7,56.967,556.133,80.547,27.603
581,2008-05,MERCED.A,0.003,80.677,49.548,5.548,63.839,61.548,607.129,75.897,25.881
582,2008-06,MERCED.A,0.0,90.367,55.2,5.7,70.567,67.033,737.967,69.173,19.143
583,2008-07,MERCED.A,0.0,93.0,59.258,5.323,76.032,73.774,688.645,74.932,24.297
584,2008-08,MERCED.A,0.0,94.484,59.032,4.71,76.742,73.032,645.903,74.165,20.458
585,2008-09,MERCED.A,0.0,90.967,53.8,3.8,73.967,70.267,527.7,78.363,21.083
586,2008-10,MERCED.A,0.006,79.903,45.935,3.968,66.677,63.742,374.742,73.732,23.242
587,2008-11,MERCED.A,0.037,68.067,41.833,3.067,59.633,57.067,239.967,88.377,48.037
588,2008-12,MERCED.A,0.045,51.839,32.968,3.613,50.516,48.645,154.452,91.51,59.939
589,2009-01,MERCED.A,0.068,57.419,31.774,2.806,49.032,46.29,203.839,90.919,55.794
590,2009-02,MERCED.A,0.105,60.321,37.964,4.286,52.0,49.214,272.071,88.657,50.471
591,2009-03,MERCED.A,0.035,65.613,38.032,4.419,55.548,52.516,462.032,90.552,40.171
592,2009-04,MERCED.A,0.022,73.133,40.5,4.667,60.167,56.467,566.5,85.367,28.55
593,2009-05,MERCED.A,0.023,85.968,54.387,5.613,70.581,66.355,637.129,75.265,25.006
594,2009-06,MERCED.A,0.007,85.931,55.448,5.276,73.379,70.414,678.241,75.814,26.593
595,2009-07,MERCED.A,0.0,93.581,59.0,5.065,77.032,73.0,705.258,70.035,22.871
596,2009-08,MERCED.A,0.0,91.645,56.871,4.032,76.71,72.71,628.484,78.394,26.397
597,2009-09,MERCED.A,0.007,90.296,54.889,4.148,72.37,69.815,521.926,78.381,24.222
598,2009-10,MERCED.A,0.055,74.433,42.867,4.133,64.733,62.2,361.733,85.6,35.17
599,2009-11,MERCED.A,0.014,65.643,33.036,3.25,55.857,53.893,270.464,89.607,41.343
600,2009-12,MERCED.A,0.094,53.484,30.29,3.452,49.774,48.097,168.903,92.613,59.268
601,2010-01,MERCED.A,0.096,52.806,32.774,4.097,50.645,49.032,138.258,94.894,66.568
602,2010-02,MERCED.A,0.125,59.042,34.667,3.792,53.875,51.792,213.625,94.45,61.342
603,2010-03,MERCED.A,0.044,63.839,35.161,3.935,54.581,52.161,405.323,92.871,45.945
604,2010-04,MERCED.A,0.104,66.167,42.2,4.433,57.067,54.7,468.233,94.347,49.553
605,2010-05,MERCED.A,0.021,74.567,45.8,5.133,61.1,58.6,574.4,89.317,34.58
606,2010-06,MERCED.A,0.0,88.655,56.103,5.862,70.483,67.172,665.931,83.914,27.186
607,2010-07,MERCED.A,0.0,92.3,58.033,5.0,75.267,72.333,681.533,80.26,29.203
608,2010-08,MERCED.A,0.0,90.194,54.097,3.613,74.516,70.161,615.129,90.284,30.745
609,2010-09,MERCED.A,0.0,88.433,51.667,3.267,70.4,67.733,505.967,91.577,30.58
610,2010-10,MERCED.A,0.029,77.871,50.387,3.548,67.065,65.323,319.065,90.171,39.374
611,2010-11,MERCED.A,0.082,62.931,37.586,2.897,57.414,55.793,229.862,94.803,53.448
612,2010-12,MERCED.A,0.132,55.741,39.778,3.0,53.074,51.667,139.148,94.941,71.311
613,2011-01,MERCED.A,0.079,50.032,36.71,2.742,49.419,48.161,124.613,95.284,77.855
614,2011-02,MERCED.A,0.063,59.0,33.308,3.462,49.346,47.038,299.462,93.996,48.996
615,2011-03,MERCED.A,0.151,62.931,41.897,4.483,53.138,51.379,335.414,93.559,53.717
616,2011-04,MERCED.A,0.01,69.767,43.7,4.5,56.267,54.533,477.133,89.79,43.867
617,2011-05,MERCED.A,0.025,75.839,44.871,4.742,62.355,59.194,569.129,88.545,33.158
618,2011-06,MERCED.A,0.051,83.567,54.6,4.467,69.333,66.3,618.333,88.98,35.667
619,2011-07,MERCED.A,0.0,92.034,58.414,4.724,78.931,73.552,674.828,83.741,27.645
620,2011-08,MERCED.A,0.0,93.161,56.968,4.355,78.613,73.71,620.742,85.99,24.539
621,2011-09,MERCED.A,0.0,89.833,56.733,3.8,75.367,71.6,505.4,84.56,30.43
622,2011-10,MERCED.A,0.036,77.613,49.29,3.065,66.581,64.677,321.548,92.152,43.452
623,2011-11,MERCED.A,0.021,62.033,37.567,3.1,56.5,54.9,220.467,93.063,51.303
624,2011-12,MERCED.A,0.013,57.548,26.645,2.516,47.161,45.161,206.065,89.981,46.703
625,2012-01,MERCED.A,0.034,60.567,29.967,3.033,46.7,44.5,211.233,91.16,46.59
626,2012-02,MERCED.A,0.029,63.034,35.207,3.759,50.448,48.207,281.207,90.328,41.066
627,2012-03,MERCED.A,0.075,66.226,40.194,4.194,54.742,52.032,357.129,89.219,41.465
628,2012-04,MERCED.A,0.007,71.333,44.667,5.333,59.833,56.833,542.167,91.017,44.233
629,2012-05,MERCED.A,0.0,82.556,49.611,5.833,68.5,65.722,626.167,82.622,25.578
630,2012-06,MERCED.A,0.015,85.792,54.25,5.667,73.417,69.625,647.375,82.058,28.354
631,2012-07,MERCED.A,0.0,92.25,57.25,5.0,76.75,74.0,705.5,71.95,25.8
632,2012-08,MERCED.A,0.0,92.833,58.667,5.333,78.5,73.167,604.333,80.0,25.4
633,2012-09,MERCED.A,0.0,91.4,57.4,4.6,75.2,72.6,505.4,69.76,22.3
634,2012-10,MERCED.A,0.0,79.3,48.9,4.1,68.6,66.4,373.0,86.96,39.17
635,2012-11,MERCED.A,0.025,62.0,37.375,3.0,58.5,56.375,217.875,92.612,54.925
636,2012-12,MERCED.A,0.049,52.0,35.0,3.182,53.182,51.636,170.909,93.682,70.991
637,2013-01,MERCED.A,0.04,53.095,27.524,2.667,47.333,45.476,237.048,92.743,51.981
638,2013-02,MERCED.A,0.0,59.375,32.25,3.75,50.875,48.75,322.625,91.775,50.55
639,2013-03,MERCED.A,0.033,70.48,40.8,3.8,56.64,54.28,419.92,89.636,38.708
640,2013-04,MERCED.A,0.014,75.9,45.4,0.433,64.7,61.1,545.6,85.643,34.687
641,2013-05,MERCED.A,0.001,82.842,52.895,0.0,67.579,65.526,515.211,80.947,31.842
642,2013-06,MERCED.A,0.004,89.567,58.333,0.0,70.5,68.5,605.833,77.2,29.667
643,2013-07,MERCED.A,0.0,95.0,61.71,0.0,77.419,75.29,621.548,74.581,24.935
644,2013-08,MERCED.A,0.0,91.903,58.968,0.0,75.032,73.29,603.097,79.774,25.903
645,2013-09,MERCED.A,0.0,86.31,55.241,0.483,71.966,70.552,489.862,80.248,29.597
646,2013-10,MERCED.A,0.001,78.032,42.452,0.0,62.677,61.355,371.968,85.742,27.806
647,2013-11,MERCED.A,0.018,69.4,36.2,0.0,55.767,54.533,248.267,87.1,36.567
648,2013-12,MERCED.A,0.012,56.955,25.227,0.0,46.5,45.273,212.364,89.636,39.545
649,2014-01,MERCED.A,0.014,66.065,30.871,0.0,45.613,44.065,234.548,84.419,33.742
650,2014-02,MERCED.A,0.073,62.56,38.68,0.0,50.68,49.16,244.76,91.0,51.32
651,2014-03,MERCED.A,0.053,70.871,41.968,0.0,56.548,54.613,374.226,90.129,38.387
652,2014-04,MERCED.A,0.017,76.733,46.567,0.0,61.2,58.9,491.267,86.733,31.4
653,2014-05,MERCED.A,0.0,84.71,53.065,0.323,66.903,64.71,592.677,71.642,22.023
654,2014-06,MERCED.A,0.0,92.067,56.967,0.1,71.433,69.267,662.433,74.167,19.21
655,2014-07,MERCED.A,0.0,95.929,63.714,0.0,76.571,74.643,633.821,71.107,23.321
656,2014-08,MERCED.A,0.0,94.065,61.323,0.0,76.452,74.839,578.226,75.645,23.903
657,2014-09,MERCED.A,0.003,90.967,58.333,0.0,72.867,71.833,486.0,78.9,26.2
658,2014-10,MERCED.A,0.021,84.179,49.036,0.0,65.857,64.786,368.107,83.071,27.036
659,2014-11,MERCED.A,0.032,65.571,41.036,0.0,58.857,58.0,217.821,92.357,53.107
660,2014-12,MERCED.A,0.068,58.926,40.926,0.0,55.667,54.704,158.593,92.667,61.926
661,2015-01,MERCED.A,0.003,55.962,34.692,0.0,49.769,48.923,178.769,96.115,65.769
662,2015-02,MERCED.A,0.042,64.429,39.321,0.0,53.464,52.143,248.607,98.821,56.143
663,2015-03,MERCED.A,0.003,75.548,41.581,0.0,57.032,54.935,429.581,94.613,35.0
664,2015-04,MERCED.A,0.037,77.1,43.267,0.0,60.833,58.2,555.133,90.967,26.067
665,2015-05,MERCED.A,0.0,80.033,48.6,0.0,66.3,64.167,547.367,88.967,27.1
666,2015-06,MERCED.A,0.0,95.1,58.633,0.0,74.167,71.767,595.2,75.067,18.567
667,2015-07,MERCED.A,0.004,94.933,62.4,0.533,78.467,76.267,644.633,73.43,21.143
668,2015-08,MERCED.A,0.0,94.621,60.345,0.69,78.793,76.483,592.552,74.959,19.979
669,2015-09,MERCED.A,0.0,90.967,55.967,0.0,75.6,73.367,456.9,71.7,17.7
670,2015-10,MERCED.A,0.005,83.214,51.964,0.0,70.786,68.75,360.286,87.25,29.464
671,2015-11,MERCED.A,0.055,62.633,35.333,0.0,57.433,55.533,259.7,96.833,46.7
672,2015-12,MERCED.A,0.09,57.083,33.5,0.0,49.917,48.333,180.125,97.25,54.917
673,2016-01,MERCED.A,0.17,57.333,39.767,0.0,50.533,49.367,168.367,96.667,62.633
674,2016-02,MERCED.A,0.015,66.414,37.172,0.207,52.483,50.552,331.207,97.834,50.662
675,2016-03,MERCED.A,0.138,66.839,42.484,0.0,57.774,55.774,403.548,96.871,51.548
676,2016-04,MERCED.A,0.068,74.733,46.533,0.0,63.8,60.967,537.4,94.2,40.9
677,2016-05,MERCED.A,0.002,81.774,51.548,0.226,68.226,65.677,623.839,87.519,31.835
678,2016-06,MERCED.A,0.0,93.241,55.966,0.172,76.241,73.172,719.0,78.028,19.348
679,2016-07,MERCED.A,0.0,96.103,56.069,0.138,79.759,76.31,714.345,84.152,18.286
680,2016-08,MERCED.A,0.0,94.3,56.0,0.0,74.733,72.667,624.433,86.3,20.8
681,2016-09,MERCED.A,0.0,90.0,47.714,0.0,68.964,67.393,514.286,93.071,21.893
682,2016-10,MERCED.A,0.013,78.4,44.933,0.0,63.433,62.133,332.433,95.633,36.7
683,2016-11,MERCED.A,0.039,69.448,38.172,0.0,57.103,55.793,241.0,97.276,47.586
684,2016-12,MERCED.A,0.096,56.897,32.103,0.0,48.621,47.276,171.207,97.828,59.517
685,2017-01,MERCED.A,0.213,55.484,35.645,0.0,48.258,46.871,163.484,97.032,64.387
686,2017-02,MERCED.A,0.167,61.571,41.321,0.0,51.786,50.143,235.821,95.179,56.893
687,2017-03,MERCED.A,0.049,70.233,40.733,0.0,53.733,51.6,405.533,96.567,42.967
688,2017-04,MERCED.A,0.044,71.533,44.0,0.0,58.933,57.167,474.4,93.833,38.433
689,2017-05,MERCED.A,0.002,82.419,49.581,0.0,64.613,62.581,638.29,89.516,29.581
690,2017-06,MERCED.A,0.004,91.3,54.467,0.0,73.4,70.333,696.567,88.233,28.3
691,2017-07,MERCED.A,0.0,98.194,57.258,0.0,76.387,74.452,702.903,85.516,21.29
692,2017-08,MERCED.A,0.001,96.548,59.258,0.0,74.774,73.355,584.548,87.129,26.097
693,2017-09,MERCED.A,0.005,89.3,53.6,0.0,71.3,69.867,490.567,90.733,26.9
694,2017-10,MERCED.A,0.0,82.28,39.2,0.0,60.96,59.4,401.84,92.8,20.92
695,2017-11,MERCED.A,0.066,68.2,40.267,0.0,57.0,55.733,192.133,97.267,48.6
696,2017-12,MERCED.A,0.005,61.677,27.387,0.0,48.387,47.29,201.29,96.387,39.097
697,2018-01,MERCED.A,0.061,59.484,37.968,0.0,51.258,50.194,165.935,96.71,62.903
698,2018-02,MERCED.A,0.015,64.036,31.679,0.0,49.393,48.036,312.143,95.071,32.357
699,2018-03,MERCED.A,0.045,65.387,40.452,0.0,52.484,50.806,352.968,95.548,46.968
700,2018-04,MERCED.A,0.058,72.633,44.633,0.0,58.133,55.933,536.533,93.333,38.933
701,2018-05,MERCED.A,0.001,79.581,48.387,0.0,62.581,60.71,648.677,90.387,36.387
702,2018-06,MERCED.A,0.0,88.75,48.7,0.0,64.75,63.15,724.9,91.45,29.1
703,2018-07,MERCED.A,0.0,98.286,61.476,0.0,73.381,70.095,656.286,76.524,23.095
704,2018-08,MERCED.A,0.0,92.391,54.478,0.0,71.739,70.391,597.739,90.304,24.217
705,2018-09,MERCED.A,0.0,91.379,48.207,0.0,67.483,66.241,496.414,93.31,20.172
706,2018-10,MERCED.A,0.006,81.806,43.419,0.0,62.387,61.032,358.581,94.903,26.871
707,2018-11,MERCED.A,0.111,70.103,34.483,0.0,54.862,53.483,226.793,96.655,34.793
708,2018-12,MERCED.A,0.057,57.967,34.967,0.0,52.733,51.567,162.9,96.8,60.467
709,2019-01,MERCED.A,0.073,60.323,36.903,0.0,52.968,51.806,198.645,96.387,57.968
710,2019-02,MERCED.A,0.148,57.571,36.107,0.0,51.214,49.536,257.0,94.321,49.321
711,2019-03,MERCED.A,0.077,66.419,39.742,0.0,55.097,53.161,413.839,95.484,43.29
712,2019-04,MERCED.A,0.001,76.867,44.767,0.0,60.867,57.633,546.1,93.967,35.167
713,2019-05,MERCED.A,0.073,76.323,47.581,0.0,63.806,62.258,580.968,93.129,40.0
714,2019-06,MERCED.A,0.0,92.207,52.931,0.0,70.966,68.897,697.207,91.793,26.931
715,2019-07,MERCED.A,0.0,97.074,54.259,0.0,74.926,72.963,689.037,92.296,22.926
716,2019-08,MERCED.A,0.0,95.5,55.562,0.0,76.562,73.938,638.0,92.938,23.438
717,2019-09,MERCED.A,0.003,88.25,50.375,0.0,69.583,67.458,508.083,96.458,29.792
718,2019-10,MERCED.A,0.0,80.19,39.429,0.0,59.857,57.81,386.571,98.571,24.619
719,2019-11,MERCED.A,0.025,72.267,36.433,0.0,53.467,51.8,261.333,99.1,35.767
720,2019-12,MERCED.A,0.028,61.4,38.84,0.0,52.72,51.4,151.04,99.2,62.96
721,2020-01,MERCED.A,0.01,58.077,32.308,0.0,47.923,46.385,192.615,100.0,63.538
722,2020-03,MERCED.A,0.068,66.9,41.6,0.0,53.5,51.4,467.5,97.5,47.1
723,2020-04,MERCED.A,0.037,74.053,47.421,0.0,57.737,55.474,522.526,95.368,46.947
724,2020-05,MERCED.A,0.026,83.417,53.167,0.0,66.333,61.917,670.5,87.0,29.75
725,2020-06,MERCED.A,0.0,91.857,57.571,0.0,71.429,69.143,729.857,85.286,26.143
726,2020-07,MERCED.A,0.0,94.25,51.5,0.0,71.75,68.0,769.25,97.75,27.75
727,2020-08,MERCED.A,0.0,95.4,57.9,0.0,73.5,71.7,535.7,94.4,28.9
728,2020-09,MERCED.A,0.0,90.609,54.087,0.0,68.957,67.13,475.87,95.435,30.696
729,2020-10,MERCED.A,0.0,85.174,44.609,0.0,62.87,61.043,364.348,98.174,25.304
730,2020-11,MERCED.A,0.01,68.042,33.0,0.0,54.208,52.5,272.625,99.625,39.042
731,2020-12,MERCED.A,0.068,58.941,31.647,0.0,49.294,48.118,177.176,99.882,59.353
732,2021-01,MERCED.A,0.048,61.118,34.235,0.0,48.824,45.412,224.647,100.0,51.353
733,2021-02,MERCED.A,0.017,65.944,35.778,0.0,50.667,47.389,349.056,98.444,39.111
734,2021-03,MERCED.A,0.082,65.867,35.667,0.0,52.067,48.8,416.4,99.0,39.733
735,2021-04,MERCED.A,0.0,78.333,43.0,0.0,58.933,55.0,615.267,95.667,28.467
736,2021-05,MERCED.A,0.0,84.692,48.885,0.0,61.154,58.269,697.692,92.192,26.885
737,2021-06,MERCED.A,0.0,94.231,55.654,0.0,68.192,66.0,695.5,90.269,27.115
738,2021-07,MERCED.A,0.0,100.625,58.25,0.0,76.125,72.625,682.188,91.062,22.375
739,2021-08,MERCED.A,0.0,94.0,56.455,0.0,74.364,71.0,553.455,95.636,30.364
740,2021-09,MERCED.A,0.0,93.391,52.304,0.0,69.87,68.087,519.043,91.348,21.696
741,2021-10,MERCED.A,0.017,77.857,48.286,0.0,63.905,62.095,331.286,92.952,37.19
742,2021-11,MERCED.A,0.009,66.667,42.333,0.0,59.667,58.083,232.0,99.583,58.708
743,2021-12,MERCED.A,0.106,53.655,35.621,0.0,51.862,50.586,130.034,99.138,69.034
744,2022-01,MERCED.A,0.003,54.0,29.667,0.0,47.667,45.667,199.667,100.0,57.667
745,1998-07,WINTERS.A,0.0,94.321,59.286,3.071,81.143,74.643,682.429,89.75,34.289
746,1998-08,WINTERS.A,0.0,94.613,58.258,2.613,79.581,75.032,596.71,89.516,34.048
747,1998-09,WINTERS.A,0.008,86.433,57.6,3.1,75.0,71.867,435.133,87.853,39.067
748,1998-10,WINTERS.A,0.002,75.968,47.129,3.516,64.548,62.032,346.871,85.687,33.329
749,1998-11,WINTERS.A,0.123,62.667,42.6,3.133,56.9,55.633,174.933,98.923,58.407
750,1998-12,WINTERS.A,0.022,55.774,31.452,3.484,47.871,46.323,170.419,95.194,47.032
751,1999-01,WINTERS.A,0.037,53.677,35.774,3.645,47.613,46.484,148.323,98.445,67.203
752,1999-02,WINTERS.A,0.188,58.607,39.25,3.964,49.821,48.393,228.25,97.296,55.086
753,1999-03,WINTERS.A,0.084,62.0,40.968,4.161,54.032,52.226,369.0,94.39,46.681
754,1999-04,WINTERS.A,0.047,71.1,46.767,5.567,58.867,56.5,540.067,79.767,33.78
755,1999-05,WINTERS.A,0.001,79.71,50.677,4.29,67.387,64.0,661.0,81.235,32.835
756,1999-06,WINTERS.A,0.002,86.1,54.7,3.767,72.933,69.5,691.067,84.523,33.513
757,1999-07,WINTERS.A,0.0,89.806,55.774,3.613,75.613,72.387,723.548,84.79,27.319
758,1999-08,WINTERS.A,0.001,88.871,57.161,3.226,75.516,72.774,621.355,88.503,33.477
759,1999-09,WINTERS.A,0.005,89.533,55.2,2.867,73.3,70.867,524.6,84.903,31.663
760,1999-10,WINTERS.A,0.007,81.71,48.0,2.839,66.065,63.935,373.516,83.994,29.5
761,1999-11,WINTERS.A,0.06,66.233,42.367,2.5,58.2,56.967,211.667,99.247,55.78
762,1999-12,WINTERS.A,0.003,62.839,34.613,3.484,50.29,48.935,193.226,92.452,37.813
763,2000-01,WINTERS.A,0.158,57.774,39.71,3.452,49.968,48.903,158.355,97.965,63.094
764,2000-02,WINTERS.A,0.27,58.793,42.552,3.862,52.724,51.69,199.862,99.79,71.659
765,2000-03,WINTERS.A,0.078,67.226,43.871,4.452,56.194,54.419,404.548,86.471,44.381
766,2000-04,WINTERS.A,0.05,75.0,47.833,4.0,62.8,60.4,525.967,89.043,37.42
767,2000-05,WINTERS.A,0.035,80.065,53.839,3.742,68.839,66.258,577.0,85.535,36.745
768,2000-06,WINTERS.A,0.009,89.733,57.367,4.0,74.567,71.533,679.433,85.62,31.687
769,2000-07,WINTERS.A,0.0,89.129,55.032,3.258,77.0,73.742,626.871,92.848,33.194
770,2000-08,WINTERS.A,0.0,91.161,56.129,3.065,76.581,73.806,544.129,91.542,29.374
